longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.91,33.61,40.0,6.5801888,1.2523584,952.0,2.2452831,4.8,5.00001
-122.44,37.8,52.0,3.5267856,1.0491072,714.0,1.59375,3.2447,5.00001
-122.15,38.06,10.0,5.762452,1.019157,1381.0,2.645594,5.3661,1.958
-121.92,36.62,52.0,4.9473686,1.0631579,578.0,2.0280702,2.5625,2.354
-121.95,37.24,32.0,5.505976,0.95219123,705.0,2.808765,6.0957,4.054
-118.2,33.85,33.0,3.652857,1.0442857,2286.0,3.2657142,2.3041,1.491
-118.27,34.03,50.0,1.6255144,0.95473254,948.0,3.9012346,1.7546,1.75
-118.58,34.2,35.0,6.125,1.0555556,756.0,3.5,4.233,2.213
-122.01,37.36,21.0,5.856132,0.9339623,1194.0,2.8160377,7.1273,3.463
-121.02,37.67,32.0,5.339189,1.0770271,1916.0,2.5891893,2.6722,1.115
-121.98,37.97,26.0,6.635697,0.9535452,1232.0,3.012225,5.9617,2.311
-117.9,34.06,35.0,6.2822967,0.9282297,599.0,2.8660288,7.5,2.872
-118.01,33.95,36.0,5.7210145,1.0507246,816.0,2.9565217,4.4318,1.811
-118.3,34.03,37.0,3.8148148,1.0507544,2586.0,3.5473251,1.8564,1.875
-122.46,38.53,32.0,5.6148868,1.0711974,785.0,2.540453,3.6641,2.758
-122.23,37.75,50.0,5.7537313,1.0783582,654.0,2.4402986,3.9632,2.4
-118.46,34.01,39.0,4.647059,0.96732026,347.0,2.267974,4.2813,2.972
-120.99,37.68,30.0,6.0582824,1.1503067,732.0,2.2453988,2.6932,0.949
-120.12,35.99,7.0,4.85545,1.1421801,1387.0,3.2867298,2.25,0.562
-122.02,37.29,25.0,8.094737,1.0357895,1461.0,3.0757895,10.3979,5.00001
-118.52,34.28,33.0,6.881533,0.9442509,801.0,2.7909408,7.8193,3.796
-121.46,38.58,52.0,5.673102,1.03861,1604.0,2.0643501,3.8914,1.816
-118.15,33.86,34.0,6.2253885,1.0699482,1385.0,3.5880828,4.4934,2.138
-118.19,33.96,40.0,3.3527398,1.0136986,934.0,3.19863,2.6354,1.518
-121.9,37.36,38.0,3.920962,1.1443299,1028.0,3.532646,2.7333,1.825
-122.32,37.95,37.0,5.2562675,0.9832869,895.0,2.4930363,4.45,1.966
-118.04,34.13,35.0,8.586206,1.0689656,268.0,9.24138,15.0001,5.00001
-120.48,41.82,20.0,7.5524864,1.5690608,429.0,2.3701658,2.0227,0.475
-121.26,38.27,20.0,6.0,1.045662,712.0,3.2511415,4.4125,1.446
-117.81,33.67,9.0,6.429412,1.0392157,1447.0,2.837255,7.4581,2.966
-117.41,33.97,24.0,5.2197804,1.0054945,383.0,2.1043956,3.0694,1.25
-122.16,37.75,38.0,5.0975103,1.2946059,1516.0,3.1452281,1.5625,0.917
-122.29,37.91,40.0,6.1504426,0.9705015,796.0,2.3480825,5.5357,2.737
-119.64,36.36,13.0,7.5641026,1.0897436,1055.0,3.3814104,5.2134,0.974
-118.32,33.84,42.0,3.9416447,1.1140584,897.0,2.3793104,1.6228,3.761
-122.54,37.91,48.0,5.790099,0.96831685,1159.0,2.2950494,5.6302,4.89
-117.71,34.03,11.0,5.1286983,1.1079881,2163.0,3.1997042,3.4267,1.644
-121.91,37.26,25.0,5.730821,0.9676985,2290.0,3.0820997,5.1461,2.672
-117.39,34.11,5.0,6.158763,0.942268,1821.0,3.7546391,4.8889,1.389
-118.98,35.39,22.0,4.3142858,1.0880952,1592.0,3.790476,1.4146,0.491
-121.39,38.63,30.0,4.3862276,1.1062875,1661.0,2.486527,2.7813,1.189
-117.97,33.71,26.0,6.211679,0.98540145,1337.0,3.2530413,5.3737,2.529
-121.33,37.96,20.0,5.0497074,1.128655,730.0,2.134503,2.5195,0.926
-118.74,34.05,19.0,5.9708905,1.1746576,2782.0,4.7636986,7.9184,5.00001
-118.3,33.79,35.0,4.095308,1.0058651,2255.0,3.3064516,3.0057,2.353
-122.24,37.77,52.0,4.5871315,1.0348525,885.0,2.3726542,3.6417,2.063
-121.8,37.26,18.0,4.7965655,1.2509907,2357.0,3.1136065,2.875,1.844
-119.53,36.61,33.0,3.6234567,1.0493827,730.0,4.5061727,1.5625,0.558
-118.08,34.1,32.0,5.370019,1.2239089,1500.0,2.8463,3.0819,2.146
-122.76,38.46,14.0,6.4781423,1.0327868,2149.0,2.9357924,4.5152,1.992
-118.47,34.15,7.0,4.8545036,1.1339492,2381.0,1.8329484,4.642,4.573
-118.02,33.77,34.0,6.257396,1.0414201,1253.0,3.7071006,5.1507,2.075
-118.28,33.95,41.0,4.3489585,1.0833334,707.0,3.6822917,1.4103,0.862
-122.23,37.48,38.0,4.0670104,1.0283505,879.0,2.2654638,2.7969,2.984
-122.31,37.55,52.0,5.4216866,1.1024096,371.0,2.2349398,3.25,2.964
-118.26,34.02,40.0,3.850153,1.1070336,1499.0,4.584098,1.8382,1.264
-117.68,33.47,7.0,6.3323865,1.0383523,1731.0,2.4588068,6.126,2.856
-119.08,37.78,17.0,12.7421875,2.6171875,285.0,2.2265625,2.7656,1.3
-121.0,37.25,31.0,5.510029,0.97707736,806.0,2.3094556,3.1738,0.976
-122.02,37.92,26.0,7.9827046,1.0062894,1872.0,2.9433963,7.4713,3.512
-118.24,34.05,13.0,2.5455904,1.0418535,1823.0,2.7249627,0.8288,1.813
-122.41,37.73,33.0,5.052536,1.0271739,1682.0,3.0471015,3.8643,2.762
-118.38,34.16,42.0,4.508604,1.043977,1065.0,2.0363288,3.1289,3.206
-121.04,38.81,11.0,6.4742646,1.1452206,1456.0,2.6764705,3.93,1.634
-118.16,33.77,49.0,4.473545,1.0410053,1314.0,1.7380953,3.8125,3.821
-121.46,38.53,37.0,4.9370503,1.057554,1607.0,2.8902879,1.8007,0.654
-117.1,32.58,23.0,4.3056993,0.9766839,1318.0,3.4145079,2.3,1.208
-117.49,33.98,17.0,6.087054,1.03125,1691.0,3.7745535,4.8371,1.606
-116.01,33.41,20.0,6.766102,1.7457627,659.0,2.2338984,2.8684,0.628
-118.25,33.95,41.0,5.218543,1.1225165,1252.0,4.145695,1.9798,0.981
-117.35,33.96,25.0,7.6305733,1.0063695,951.0,3.0286624,8.2405,2.352
-122.3,40.58,19.0,5.6994534,1.1147541,505.0,2.7595627,1.6033,0.988
-116.88,34.25,11.0,12.1,2.2,230.0,2.5555556,4.9643,1.76
-117.79,33.8,11.0,6.4950676,0.99876696,4409.0,2.718249,6.67,2.832
-116.92,32.78,21.0,5.9042253,1.059155,2101.0,2.9591548,4.4306,1.591
-122.44,37.75,21.0,4.624576,1.0567796,2304.0,1.9525424,4.5469,4.097
-120.95,37.62,11.0,7.260933,1.1865889,1934.0,2.819242,3.7041,1.748
-121.29,38.9,45.0,4.960688,0.96805894,1104.0,2.7125306,3.1691,1.087
-121.96,38.34,14.0,4.5776772,1.0256411,1597.0,2.4087481,3.6036,1.435
-118.25,34.01,45.0,3.3276596,1.1489362,1030.0,4.382979,1.0898,0.934
-121.54,39.5,38.0,5.2290907,1.1272727,779.0,2.8327272,1.3289,0.394
-119.31,36.3,20.0,6.4410257,1.0717949,566.0,2.902564,4.0221,0.863
-117.13,32.75,31.0,3.8357964,1.0771757,1186.0,1.9474548,2.5872,1.306
-121.74,37.35,34.0,4.7311826,0.9677419,217.0,2.3333333,5.2327,5.00001
-117.44,33.99,12.0,6.6796246,1.016756,5008.0,3.3565683,4.5625,1.713
-119.77,36.74,50.0,4.7153025,0.9964413,811.0,2.886121,1.8667,0.628
-118.26,34.02,41.0,2.7092652,1.0319489,1428.0,4.5623,1.5603,1.096
-119.8,36.75,41.0,3.7114093,1.0425056,1391.0,3.111857,1.3527,0.612
-117.61,33.42,31.0,5.108387,1.1045161,1919.0,2.476129,4.0313,2.82
-121.4,36.84,40.0,4.3962617,1.0018692,1430.0,2.672897,3.0912,1.553
-118.35,34.05,46.0,4.8510156,1.0180587,905.0,2.0428894,2.8841,2.908
-122.48,37.78,52.0,5.6504855,1.1864078,1508.0,2.9281554,3.5865,3.114
-118.3,34.04,50.0,3.6004097,1.0696721,2080.0,4.2622952,1.7225,1.8
-122.1,37.96,25.0,5.8468084,0.87659574,569.0,2.4212766,6.3699,2.355
-118.16,33.94,25.0,4.448735,1.0505992,1685.0,2.243675,3.6936,2.383
-117.85,33.9,25.0,5.8859315,0.973384,811.0,3.08365,5.2037,2.422
-122.43,37.79,24.0,2.569488,1.045977,1362.0,1.4231975,2.6782,4.5
-121.83,39.73,52.0,4.618037,1.0636605,753.0,1.9973475,2.0064,0.779
-118.28,34.04,19.0,2.0087335,1.0524018,890.0,3.886463,1.6089,1.625
-118.42,33.78,36.0,6.9766665,1.01,802.0,2.6733334,8.0957,5.00001
-120.43,34.86,17.0,6.1923075,1.1121795,874.0,2.8012822,3.8203,1.415
-117.9,33.73,30.0,4.5766873,1.0552148,1048.0,6.4294477,4.1,1.664
-121.7,36.84,19.0,5.58,1.0333333,1551.0,3.4466667,4.9107,2.319
-122.19,37.73,44.0,4.3688526,1.0368853,825.0,3.3811476,2.1538,0.797
-122.32,37.91,34.0,4.809009,1.1657658,1341.0,2.4162161,2.6399,1.196
-117.92,33.85,38.0,4.082353,1.0431373,1592.0,3.1215687,2.3704,1.661
-116.85,34.26,19.0,14.7404375,3.3333333,981.0,2.680328,2.6094,0.924
-121.84,37.34,33.0,4.739535,0.88837206,938.0,4.3627906,4.0929,1.65
-117.95,33.97,33.0,8.124087,1.0583942,424.0,3.0948906,8.3474,5.00001
-120.72,35.63,31.0,6.1305113,1.1358025,1476.0,2.6031747,3.3472,1.952
-118.01,34.1,35.0,5.234568,1.0172839,1375.0,3.3950617,3.4609,1.663
-121.9,37.37,20.0,1.1304348,1.0434783,120.0,1.7391304,1.0938,1.875
-121.94,38.03,27.0,3.9380953,1.1380953,1141.0,2.7166667,1.4871,0.871
-121.52,39.48,21.0,5.6153846,1.0555556,1364.0,2.9145298,2.0455,0.594
-118.32,33.8,29.0,4.501564,1.0813347,2102.0,2.1918666,3.1275,2.864
-117.65,34.06,41.0,3.3695652,0.942029,349.0,2.5289855,2.0893,1.125
-118.02,33.93,33.0,5.06015,1.0612245,2984.0,3.2051558,3.6028,1.847
-117.99,33.68,13.0,4.540295,1.0022701,1999.0,2.2690125,4.7245,2.736
-117.48,34.09,32.0,5.6896553,1.1310345,1124.0,3.8758621,3.1838,0.986
-122.23,40.2,17.0,5.482014,0.9928058,322.0,2.3165467,4.2917,1.288
-118.07,34.12,30.0,4.1450095,1.0527307,1194.0,2.2485876,4.1136,2.799
-122.04,37.99,38.0,5.5729165,1.1270833,1378.0,2.8708334,3.8897,1.399
-118.12,33.97,33.0,4.132,1.1186666,2025.0,2.7,3.183,1.911
-122.02,37.89,29.0,8.160668,1.1028278,2450.0,3.1491003,7.5,3.562
-122.25,37.82,52.0,6.21608,1.0125629,1104.0,2.7738693,5.883,3.407
-117.26,33.08,12.0,7.094972,1.1368715,1958.0,2.7346368,5.3905,2.996
-118.31,33.94,44.0,5.5343285,1.0955224,976.0,2.9134328,3.6583,1.267
-118.15,33.93,30.0,5.274276,1.0698466,1676.0,2.855196,4.6583,2.073
-122.31,38.32,33.0,5.2967744,0.9053763,1235.0,2.655914,3.7045,1.615
-118.27,34.08,38.0,2.8598485,1.0113636,2899.0,3.6603534,2.5521,1.575
-120.66,35.29,39.0,3.6110184,1.0884808,1153.0,1.9248748,2.084,2.333
-116.44,33.93,17.0,8.836394,2.1135225,1201.0,2.0050085,1.6849,0.884
-118.99,35.39,52.0,5.3735633,1.0977012,1325.0,2.538314,2.5083,0.701
-117.43,34.02,33.0,6.868597,1.2694877,1753.0,3.9042315,3.05,0.978
-122.08,37.93,35.0,6.1072507,1.0407856,1832.0,2.7673717,5.0761,2.332
-117.28,33.06,8.0,4.4335814,1.0860786,2585.0,2.7470775,4.0118,2.458
-121.94,37.26,43.0,5.220844,0.96277916,1137.0,2.8213398,4.9236,2.38
-122.47,37.76,52.0,3.7587657,1.0378681,1587.0,2.2258065,2.5933,3.596
-118.0,33.73,26.0,7.929078,0.9929078,809.0,2.8687944,6.7395,3.428
-121.75,36.95,27.0,5.1633987,0.99019605,1066.0,3.4836602,4.7071,2.027
-118.08,34.58,5.0,6.625,1.1071428,631.0,3.7559524,4.1719,1.466
-118.15,34.86,10.0,5.5992694,1.228989,2227.0,2.7125456,2.6149,0.835
-122.23,38.06,52.0,5.2529182,1.0350194,490.0,1.9066148,3.125,1.711
-122.28,38.32,12.0,4.8010416,1.046875,2293.0,2.3885417,3.4543,1.945
-121.1,39.0,16.0,5.9144387,1.0427808,505.0,2.7005348,5.0126,1.923
-117.17,32.71,7.0,3.8892355,1.0811232,951.0,1.4836193,4.2375,2.05
-119.69,36.38,25.0,6.093863,1.0902528,879.0,3.1732852,3.3214,1.031
-117.02,32.81,27.0,6.09375,0.990625,950.0,2.96875,4.0656,1.64
-120.85,37.77,37.0,4.748634,1.1010929,936.0,2.557377,2.4717,0.771
-117.69,35.65,5.0,4.875,1.1896552,520.0,2.2413793,4.0167,0.875
-122.14,37.41,35.0,5.586605,0.98383373,949.0,2.191686,6.4588,4.371
-122.07,37.71,36.0,6.3274727,1.0549451,1235.0,2.7142856,4.9801,2.415
-119.23,36.39,39.0,5.4248366,1.1405228,1061.0,3.4673202,1.4812,0.535
-122.25,37.76,52.0,4.550633,1.0253165,1340.0,2.120253,3.567,2.529
-119.76,36.83,20.0,6.9416847,0.96328294,1360.0,2.937365,5.2595,1.109
-118.31,33.99,49.0,3.758772,0.8596491,694.0,3.0438597,2.895,1.08
-118.19,34.11,40.0,4.0190477,1.104762,1032.0,3.2761905,2.1667,1.5
-122.24,37.47,41.0,6.9181285,1.1871345,455.0,2.6608188,5.1071,3.141
-117.94,34.03,35.0,5.5932837,1.0783582,1112.0,4.149254,3.83,1.49
-117.97,34.08,30.0,4.6299376,0.985447,1961.0,4.076923,3.3261,1.641
-118.33,33.99,43.0,4.080734,1.0091743,1598.0,2.93211,2.8274,1.225
-118.35,33.93,35.0,4.4491525,1.0677966,918.0,3.8898306,1.7344,1.469
-122.42,37.75,52.0,3.092664,1.0501931,639.0,2.4671814,2.1971,2.75
-118.09,34.0,36.0,5.1402984,1.0537313,1174.0,3.5044775,3.045,1.606
-117.11,32.75,21.0,3.5273633,1.0912106,1812.0,3.004975,1.6896,1.0
-118.56,34.03,34.0,7.006689,1.1471572,662.0,2.2140467,8.2934,5.00001
-123.02,38.81,45.0,4.678474,1.0599455,916.0,2.4959128,3.2425,1.388
-122.22,37.79,52.0,4.99854,1.0072993,2273.0,3.3182483,3.9048,1.647
-118.35,33.91,31.0,4.220588,1.0833334,1675.0,2.736928,3.5234,2.65
-118.18,34.04,36.0,2.7010462,0.94170403,2118.0,3.1659193,1.55,1.29
-118.0,33.9,35.0,5.9753847,1.0215385,1127.0,3.4676924,4.5144,2.063
-122.01,37.25,31.0,8.240838,1.0104712,551.0,2.8848166,10.2311,5.00001
-118.04,34.07,52.0,2.36,0.7866667,269.0,3.5866666,2.3611,1.313
-120.59,35.12,27.0,5.008197,1.1098361,1407.0,2.3065574,2.1702,1.797
-121.89,37.25,21.0,6.4,1.083077,1040.0,3.2,5.2887,2.645
-117.96,33.86,35.0,6.092179,1.0363128,1249.0,3.4888268,4.2937,1.832
-117.07,32.61,10.0,4.3120203,1.0588236,1000.0,2.5575447,2.1765,1.284
-121.7,39.36,37.0,4.9574466,1.0531915,1505.0,3.2021277,2.0474,0.56
-124.15,40.81,50.0,4.0963855,0.8915663,235.0,2.8313253,1.75,0.675
-119.26,34.28,41.0,5.216266,1.0425138,1288.0,2.3807764,3.0799,2.541
-119.08,35.36,12.0,5.899267,1.021978,2966.0,2.7161171,4.5791,1.234
-118.36,33.99,35.0,6.029316,1.0553746,1449.0,2.3599348,5.3194,3.137
-117.63,33.45,5.0,6.6460676,1.1310861,1571.0,2.9419475,5.3705,3.635
-118.15,34.12,43.0,4.2191143,0.995338,742.0,1.7296038,3.8529,3.5
-117.34,33.71,10.0,6.0964704,1.1435294,1255.0,2.9529412,3.1513,1.543
-117.14,32.76,35.0,3.527668,0.9743083,965.0,1.9071146,2.0792,1.6
-119.79,36.77,30.0,4.0554156,1.0327456,1000.0,2.5188916,2.0357,0.602
-122.37,40.52,18.0,5.9360313,1.0104438,2269.0,2.962141,3.7896,0.981
-118.37,33.88,27.0,5.1620793,1.0122324,811.0,2.4801223,4.5357,3.342
-118.22,33.99,6.0,3.3534675,0.97762865,1754.0,3.9239373,4.3164,1.432
-121.98,37.3,30.0,5.3775673,1.0947868,1794.0,2.8341231,4.6312,2.832
-118.25,34.07,18.0,3.3413687,1.104199,4332.0,3.3685849,2.2545,1.925
-121.8,37.27,10.0,5.7408695,1.0313044,2190.0,3.8086956,6.223,2.607
-121.57,39.16,21.0,6.2192693,1.0033222,870.0,2.8903654,3.725,0.847
-118.28,33.99,38.0,4.8956227,1.087542,1098.0,3.6969697,1.5109,1.04
-122.21,37.46,48.0,8.504983,1.0697675,921.0,3.0598006,10.8758,5.00001
-122.4,37.78,32.0,3.352381,1.2571429,313.0,2.9809523,2.5742,3.5
-121.41,38.6,16.0,4.274308,1.1596838,2523.0,1.9944664,2.0471,1.042
-121.74,36.49,33.0,5.7098646,1.0928433,1264.0,2.4448743,4.4209,2.746
-118.45,34.12,20.0,7.095963,1.0701522,3731.0,2.4692256,9.7449,5.00001
-117.98,33.72,24.0,5.175824,1.0018315,1738.0,3.1831503,6.0494,2.404
-118.59,34.21,17.0,3.4866242,1.1057324,2924.0,3.7248409,2.5797,1.835
-122.06,37.3,11.0,8.561623,1.1014041,1947.0,3.0374415,10.7326,5.00001
-122.14,37.43,52.0,7.021164,1.005291,467.0,2.4708996,12.5902,5.00001
-121.18,37.99,31.0,5.125523,1.1694561,1459.0,3.0523012,2.4674,1.309
-118.3,37.17,22.0,5.4716983,1.0581762,1541.0,2.422956,2.75,0.945
-118.37,33.88,26.0,4.990476,1.0095239,1282.0,2.4419048,4.4828,3.407
-119.27,35.89,18.0,4.732143,1.0816326,1839.0,4.6913266,1.7572,0.533
-121.28,38.67,29.0,6.2471266,1.0,430.0,2.4712644,4.3625,1.588
-120.3,38.9,11.0,37.0,8.207547,113.0,2.1320755,0.9227,0.955
-117.84,33.76,26.0,5.184275,1.004914,1146.0,2.8157248,4.3698,2.296
-117.06,32.55,5.0,3.7740047,1.1007025,3284.0,3.8454332,1.4384,1.088
-120.72,37.38,22.0,3.8558824,0.9382353,1455.0,4.279412,2.2813,0.673
-119.45,35.15,33.0,5.4951034,1.0489663,2293.0,2.4951034,3.1592,0.754
-119.32,36.36,18.0,5.1889167,0.9647355,1348.0,3.395466,3.4312,0.684
-117.04,32.8,25.0,7.154286,0.98571426,1067.0,3.0485713,5.7416,2.434
-117.05,34.89,36.0,5.235808,1.1353712,665.0,2.9039302,3.7065,0.62
-115.6,33.04,31.0,5.607143,1.0892857,152.0,2.7142856,3.3472,0.917
-117.81,33.8,25.0,5.8333335,1.0021096,1666.0,3.514768,6.0531,2.307
-117.97,34.01,33.0,5.797688,1.1011561,1410.0,4.0751443,3.7083,1.655
-121.99,37.54,18.0,5.4220877,1.0816944,1673.0,2.5310137,3.9444,2.401
-117.3,34.52,34.0,5.7676506,1.0757381,2335.0,2.9974327,3.1635,0.743
-119.65,36.33,52.0,5.1728396,1.0576131,624.0,2.5679011,2.3523,0.591
-118.19,33.99,35.0,2.872549,1.0686275,1741.0,4.267157,2.4596,1.547
-118.07,33.8,34.0,6.9304175,1.0079523,1311.0,2.6063619,7.1221,3.845
-118.31,34.08,27.0,2.92278,0.98455596,1603.0,3.0945945,2.8971,2.511
-119.45,36.09,18.0,5.44,1.0933334,253.0,3.3733332,2.0313,1.125
-117.85,34.12,30.0,4.577568,1.0828092,2524.0,2.6457024,3.0448,1.921
-121.67,37.99,22.0,6.378049,1.1890244,527.0,3.2134147,4.375,2.135
-122.16,37.75,44.0,4.57037,0.97037035,378.0,2.8,2.5568,1.111
-122.45,37.81,52.0,7.472826,1.75,287.0,1.5597826,3.9028,5.00001
-119.22,34.26,16.0,4.619217,1.1120996,1403.0,2.4964414,3.4018,1.452
-121.93,37.25,21.0,4.959707,1.058608,639.0,2.3406594,4.5333,2.342
-122.32,37.99,24.0,5.4479284,1.0839865,2315.0,2.5923853,4.2852,1.735
-122.12,37.67,33.0,4.9409223,0.981268,1798.0,2.590778,3.9395,1.847
-115.39,32.76,16.0,6.1405406,1.0594594,481.0,2.6,6.2558,1.463
-117.2,32.83,36.0,4.818584,1.0619469,623.0,2.756637,2.5909,1.76
-117.29,34.14,45.0,5.009404,0.984326,771.0,2.4169278,2.5417,0.829
-121.64,39.74,20.0,5.397015,0.99701494,763.0,2.277612,2.3711,1.218
-118.45,34.24,7.0,5.098918,1.2272024,2343.0,3.6213293,3.0865,2.059
-121.25,37.92,19.0,4.950704,1.0023475,1742.0,4.089202,2.4097,0.66
-117.03,32.61,23.0,6.7816596,0.94323146,778.0,3.3973799,5.1538,1.713
-122.03,37.53,18.0,4.321782,1.0816832,1268.0,3.138614,3.256,1.833
-116.85,34.25,5.0,26.511415,4.7031965,569.0,2.5981736,4.0132,1.631
-121.92,37.33,52.0,5.853755,1.1007905,1215.0,2.4011858,4.7768,3.011
-122.55,38.42,24.0,6.082192,1.1260273,894.0,2.449315,4.2891,2.117
-117.65,33.6,15.0,7.5275593,1.0498688,2529.0,3.3188977,6.4114,2.787
-122.12,37.48,36.0,4.680851,0.94148934,795.0,4.2287235,3.8194,1.594
-118.01,33.83,24.0,3.690533,1.0930787,3093.0,2.4606206,2.5577,2.023
-121.97,37.56,13.0,5.0327315,1.028781,4518.0,2.5496614,4.8052,2.54
-118.26,34.01,37.0,4.0986624,1.1170568,2824.0,4.722408,1.9074,0.996
-121.77,37.67,20.0,6.4082603,0.9666402,3489.0,2.771247,5.7907,2.642
-118.35,34.22,30.0,5.5021834,0.9694323,638.0,2.7860262,4.1302,2.583
-117.62,33.64,2.0,9.906329,1.1303798,2985.0,3.778481,10.1531,4.841
-122.31,37.91,39.0,4.3328447,1.0205278,1417.0,2.0777125,2.7628,1.678
-121.32,36.43,22.0,4.736246,1.0307443,2546.0,4.119741,2.7153,1.143
-121.77,38.67,45.0,4.780392,0.90588236,1415.0,2.77451,2.8351,1.072
-120.8,37.61,30.0,6.6043167,1.1079136,469.0,3.3741007,3.9688,1.75
-122.62,38.25,33.0,6.1308017,1.0548524,677.0,2.8565402,4.0962,1.702
-120.09,34.62,18.0,7.5431757,1.0640669,988.0,2.752089,5.5194,3.67
-121.43,38.54,43.0,5.0829268,1.0170732,912.0,2.2243903,2.9769,0.927
-117.87,33.99,21.0,5.1117115,0.9279279,2031.0,3.6594594,4.9271,2.097
-122.27,38.68,18.0,6.2352943,1.1932774,343.0,2.8823528,3.1563,0.984
-122.45,37.71,49.0,5.3049645,1.0449172,1948.0,4.605201,4.7639,2.515
-122.07,38.41,17.0,5.481149,1.0682226,1434.0,2.5745063,3.4741,2.458
-119.34,36.21,22.0,4.1531167,0.98373985,2165.0,2.9336042,1.4792,0.544
-118.21,33.82,43.0,5.2617803,1.0418848,723.0,3.7853403,4.3424,1.625
-121.85,37.35,29.0,4.5296392,1.0399485,3572.0,4.6030927,2.7562,1.601
-119.49,36.58,21.0,5.542105,1.0789474,867.0,2.281579,1.9913,0.953
-124.01,40.89,28.0,4.6815286,1.0700637,811.0,2.5828025,2.4559,0.756
-117.28,34.15,38.0,5.758721,0.997093,796.0,2.3139534,3.8125,0.974
-122.32,37.92,29.0,5.0748897,0.87885463,1377.0,3.0330396,5.0187,1.406
-120.57,35.11,18.0,5.289855,1.0072464,1068.0,1.9347826,3.5242,1.568
-118.38,33.83,20.0,4.3570056,0.9558541,1070.0,2.053743,4.4615,3.848
-118.35,34.21,39.0,5.1760564,1.0985916,1047.0,3.6866198,3.275,1.814
-122.01,37.57,14.0,5.689849,1.051282,8117.0,2.8510714,5.8322,2.818
-122.26,38.15,26.0,5.2918453,0.95994276,2388.0,3.416309,4.0515,1.219
-123.1,39.36,19.0,4.6725664,1.0973451,611.0,2.7035398,1.746,1.05
-120.85,37.77,35.0,4.04,0.96,261.0,2.61,2.4583,0.75
-117.01,32.74,31.0,5.1299853,1.0664697,2098.0,3.0989661,2.6973,1.352
-118.26,33.95,44.0,4.398256,1.0726744,1088.0,3.1627908,1.2969,0.944
-122.13,37.39,27.0,8.276283,1.0440098,1248.0,3.0513446,12.0372,5.00001
-120.86,37.76,32.0,4.79602,0.98507464,623.0,3.0995026,3.0917,0.889
-119.28,36.33,10.0,3.8357663,1.0839416,927.0,3.3832116,0.78,0.555
-122.48,37.76,52.0,4.888889,1.0455374,1395.0,2.5409837,3.9097,3.238
-118.16,34.02,41.0,3.296588,1.0262467,1511.0,3.9658792,1.7981,1.66
-117.16,32.75,49.0,3.7374701,1.1789976,643.0,1.5346062,1.9637,1.375
-118.43,34.16,40.0,6.0641713,0.98395723,452.0,2.4171124,4.569,3.339
-121.12,38.86,17.0,5.75656,1.0451895,1683.0,2.4533527,3.3802,2.165
-121.23,37.87,49.0,3.7692308,0.9230769,59.0,2.2692308,3.65,1.625
-118.35,33.97,30.0,4.43553,0.9455587,757.0,2.1690545,3.8056,3.238
-118.27,33.94,37.0,5.466292,1.241573,842.0,4.730337,1.6645,0.949
-117.96,33.82,29.0,5.084112,1.0934579,1632.0,3.8130841,3.707,1.804
-122.26,37.9,37.0,6.1325965,0.9254144,903.0,2.4944751,7.8336,3.713
-118.59,34.2,18.0,4.758427,1.0393258,733.0,4.1179776,5.2149,2.019
-122.07,37.66,28.0,3.8841567,1.0391823,1255.0,2.1379898,2.6719,1.612
-116.02,34.18,8.0,5.9270835,1.0104166,312.0,3.25,4.3021,0.945
-121.86,37.7,13.0,6.916607,0.9662114,4389.0,3.155284,6.6827,3.137
-121.94,37.33,36.0,5.258333,0.99722224,797.0,2.213889,3.6818,2.576
-119.67,34.43,39.0,3.9224598,1.0187166,1404.0,3.7540107,2.3681,2.414
-118.28,34.04,25.0,2.2002783,1.08484,2390.0,3.3240612,1.4167,2.0
-119.68,36.8,7.0,5.7329316,1.0401607,1748.0,3.51004,4.2066,0.884
-119.06,34.62,10.0,5.9428573,1.5714285,436.0,6.2285714,2.2222,2.625
-121.78,37.66,25.0,5.5,1.1807909,900.0,2.542373,3.8523,1.93
-118.35,34.32,52.0,3.1875,0.90625,54.0,1.6875,1.9875,1.917
-118.1,34.1,52.0,6.0816326,1.0646259,792.0,2.6938775,3.75,2.8
-118.35,33.94,42.0,3.9386973,1.065134,1369.0,5.2452106,3.3125,1.446
-121.28,38.66,17.0,5.815928,1.052592,3153.0,2.3688955,3.7869,2.161
-118.42,33.92,41.0,5.8519855,1.0072203,756.0,2.7292418,5.0594,3.46
-122.4,38.53,24.0,7.5367966,1.2510823,564.0,2.4415584,3.6118,2.484
-121.91,36.63,42.0,4.2331605,1.0051813,391.0,2.0259068,2.1776,2.792
-121.95,38.43,19.0,5.6280375,1.0299065,1665.0,3.1121495,5.1534,2.328
-118.27,33.98,30.0,3.6747663,1.0915887,2028.0,3.7906542,1.625,1.015
-118.4,34.16,45.0,5.1578946,1.0964912,471.0,2.0657895,2.3333,3.647
-122.19,37.8,52.0,6.5451264,0.9783394,637.0,2.299639,4.0114,2.634
-117.96,33.98,25.0,7.4058824,1.082353,599.0,3.5235295,5.7407,3.022
-122.54,37.88,30.0,5.8818793,0.9825503,1775.0,2.3825502,6.7809,4.144
-121.42,38.22,35.0,5.3250885,1.1060071,868.0,3.0671377,2.0284,0.963
-118.42,37.36,18.0,4.9053764,1.1182796,1425.0,3.064516,1.7388,0.544
