issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,breed_category
1494892800.0,1503415080.0,0.0,Torbie,0.82,42.15,7,1,1,1
1186272000.0,1505692800.0,2.0,Black,0.65,37.16,13,9,2,1
1496361600.0,1556123820.0,1.0,Black,0.4,5.86,0,1,2,0
1401062400.0,1529154420.0,2.0,Brown,0.92,34.37,0,7,2,1
1320969600.0,1471623600.0,1.0,Black,0.64,17.77,0,1,1,0
1481068800.0,1491657060.0,0.0,Brown Tabby,0.08,46.35,7,1,1,1
1371081600.0,1499442240.0,1.0,Tricolor,0.86,33.82,0,7,2,0
1530144000.0,1542632460.0,2.0,White,0.35,48.89,13,9,1,1
1154131200.0,1471621740.0,1.0,Black,0.27,46.29,0,7,2,0
1182124800.0,1532370600.0,1.0,Brown,0.88,22.42,7,1,2,0
1456099200.0,1527853620.0,1.0,Yellow,0.69,42.9,0,7,2,0
1531612800.0,1550663820.0,0.0,Calico,0.12,43.14,7,1,1,1
1515888000.0,1518360540.0,0.0,White,0.03,21.9,13,9,1,2
1494806400.0,1520010000.0,0.0,Brown,0.86,41.47,0,1,2,1
1541376000.0,1545782400.0,2.0,White,0.86,6.08,13,9,1,1
1467072000.0,1547482140.0,1.0,Red,0.29,32.24,0,7,2,0
1273190400.0,1496923440.0,1.0,White,0.06,42.57,0,7,2,0
1484179200.0,1557513780.0,1.0,Red,0.13,40.13,0,1,2,0
1409702400.0,1475344440.0,0.0,Black,0.57,29.35,0,1,2,1
1447113600.0,1515711180.0,1.0,Red,0.57,34.63,0,1,2,0
1464220800.0,1497972900.0,1.0,Orange Tabby,0.34,14.49,16,9,1,0
1420416000.0,1517592600.0,1.0,Tan,0.38,47.32,0,1,2,0
1476921600.0,1480611540.0,2.0,Orange Tabby,0.14,47.2,13,9,1,0
1428192000.0,1526387160.0,1.0,Brown Tabby,0.72,11.3,0,1,1,0
1482796800.0,1506352800.0,0.0,Orange Tabby,0.58,28.01,16,9,1,1
1485907200.0,1519371420.0,1.0,Brown Tabby,0.79,40.66,0,4,1,0
1102896000.0,1546451760.0,1.0,Tricolor,0.84,45.81,0,7,2,0
1407110400.0,1485475200.0,1.0,Seal Point,0.95,21.15,0,1,1,0
1510272000.0,1520160600.0,1.0,Orange Tabby,0.06,33.92,7,1,1,0
1362528000.0,1496155380.0,1.0,Blue,0.62,13.78,0,7,2,0
1465084800.0,1491497520.0,0.0,Tricolor,0.35,46.14,13,9,2,1
1476489600.0,1488720060.0,2.0,Orange Tabby,0.42,28.31,13,9,1,0
1404259200.0,1474740300.0,1.0,Tricolor,0.02,49.98,0,1,2,0
1499904000.0,1525424400.0,2.0,Black,0.99,24.76,16,9,1,0
1147651200.0,1491582240.0,1.0,Flame Point,0.98,6.75,0,1,1,0
1454630400.0,1475256540.0,1.0,Fawn,0.61,21.68,0,1,2,0
1342224000.0,1557597360.0,1.0,Black,0.22,48.49,0,7,2,0
1200614400.0,1524241560.0,1.0,Brown Tabby,0.97,49.54,0,1,1,0
1435104000.0,1532177880.0,1.0,Sable,0.35,28.84,0,1,2,0
1202428800.0,1480336740.0,1.0,Chocolate,0.46,40.04,0,7,2,0
1468281600.0,1503149340.0,1.0,Brown Tabby,0.91,6.13,13,9,1,0
1480896000.0,1514278800.0,1.0,Brown Tabby,0.55,48.38,16,9,1,0
1516665600.0,1538759460.0,1.0,Brown Brindle,0.59,14.91,0,1,2,0
1466121600.0,1473447480.0,1.0,Cream,0.5,19.37,0,1,1,0
1434672000.0,1500055020.0,0.0,Tortie,0.48,12.56,16,9,1,1
1546560000.0,1555785900.0,0.0,Brown,0.71,24.87,0,1,2,1
1503273600.0,1526145180.0,1.0,Seal Point,0.22,32.73,0,1,1,0
1170028800.0,1487945160.0,1.0,Black,0.24,20.16,13,9,1,0
1460678400.0,1491497400.0,0.0,Tan,0.67,6.02,13,9,2,1
1512259200.0,1524851580.0,1.0,Black,0.52,45.52,0,1,1,0
1543363200.0,1551969420.0,1.0,Brown Tabby,0.97,18.26,0,1,1,0
1245024000.0,1472748540.0,0.0,Torbie,0.49,13.97,0,1,1,1
1473724800.0,1504444860.0,0.0,Tan,0.19,5.52,0,1,2,1
1513209600.0,1532791440.0,0.0,Black,0.43,37.19,13,9,2,1
1161993600.0,1480087380.0,2.0,Black,0.26,17.63,13,9,1,1
1449878400.0,1483276980.0,0.0,Brown,0.98,44.04,15,4,4,2
1473033600.0,1493577000.0,1.0,Blue,0.16,30.56,0,1,1,0
1545955200.0,1553970720.0,0.0,Brown Tabby,0.87,29.6,0,1,1,1
1257897600.0,1543930860.0,1.0,Black,0.91,17.59,0,7,2,0
1350691200.0,1478689380.0,2.0,Torbie,0.65,19.21,18,4,1,1
1437523200.0,1471434720.0,2.0,Brown,0.92,16.37,13,9,2,0
1531440000.0,1544745600.0,2.0,White,0.33,28.43,13,9,2,1
1511308800.0,1518891780.0,0.0,Black,0.25,10.68,7,1,1,1
1241395200.0,1474653180.0,1.0,Fawn,0.18,5.24,0,1,2,0
1495929600.0,1529712000.0,1.0,Tan,0.71,33.17,13,9,2,0
1494979200.0,1543321560.0,1.0,Black Brindle,0.77,18.16,7,1,2,0
1467072000.0,1488128820.0,1.0,Red,0.67,15.77,0,7,2,0
1506124800.0,1513790640.0,1.0,Brown,0.32,12.65,7,1,2,0
1419033600.0,1522241520.0,1.0,Black,0.25,8.25,0,1,2,0
1416182400.0,1481482320.0,0.0,Chocolate,0.9,18.08,0,1,2,1
1499126400.0,1506784020.0,1.0,Cream Tabby,0.4,24.8,0,1,1,0
1468713600.0,1477422120.0,1.0,Brown Tabby,0.2,11.85,7,1,1,0
1467849600.0,1480323600.0,2.0,Black,0.74,5.21,16,9,1,1
1523836800.0,1533632760.0,2.0,Blue,0.84,14.21,13,9,1,1
1533340800.0,1535224740.0,0.0,Blue,0.34,33.15,13,9,1,2
1466380800.0,1531242360.0,0.0,Black,0.42,29.21,15,4,4,2
1457654400.0,1522523640.0,2.0,Tan,0.33,12.83,0,7,2,1
1525996800.0,1555173960.0,0.0,Brown Brindle,0.68,5.18,0,1,2,1
1453852800.0,1548772800.0,1.0,Blue,0.82,48.31,18,4,1,0
1547251200.0,1557312780.0,0.0,Black,0.84,25.14,7,1,1,1
1286150400.0,1540741440.0,0.0,Black,0.18,47.3,13,9,2,1
1468972800.0,1477770000.0,0.0,Cream Tabby,0.64,49.78,7,1,1,1
1063670400.0,1476621300.0,2.0,Apricot,0.06,48.98,0,1,2,0
1456099200.0,1526497140.0,2.0,Brown Tabby,0.59,27.62,0,7,1,0
1531699200.0,1546095540.0,0.0,Black,0.07,20.85,7,1,2,1
1492560000.0,1527182520.0,2.0,Tan,0.85,18.49,0,1,2,0
1412467200.0,1477758420.0,1.0,Blue,0.63,43.46,0,7,2,0
1437004800.0,1470474000.0,0.0,Brown Tabby,0.9,28.91,16,9,1,2
1463443200.0,1513161480.0,2.0,White,0.57,34.74,0,1,4,0
1178409600.0,1475858520.0,0.0,Tortie,0.62,16.0,7,1,1,1
1458172800.0,1523556900.0,0.0,Tan,0.26,27.99,0,1,2,1
1418860800.0,1485181920.0,1.0,Blue Tabby,0.47,6.48,13,9,1,0
1184630400.0,1502118120.0,1.0,White,0.92,25.93,0,7,2,0
1531612800.0,1538754600.0,2.0,Black,0.52,19.07,13,9,1,1
1495411200.0,1502621760.0,2.0,Black,0.79,49.47,13,9,2,1
1469318400.0,1478368620.0,0.0,Tortie,0.84,39.05,0,1,1,1
1427932800.0,1527001800.0,2.0,Fawn,0.53,24.81,0,1,2,0
1490400000.0,1556130720.0,0.0,Fawn,0.81,25.94,0,1,2,1
1191801600.0,1509288300.0,1.0,Brown,0.41,6.12,0,7,2,0
1533859200.0,1555441740.0,1.0,Black,0.15,21.57,0,1,2,0
1473292800.0,1542304740.0,0.0,Black,0.54,21.65,0,1,1,1
1419033600.0,1521660300.0,2.0,Brown,0.94,31.3,0,7,2,0
1536624000.0,1544795520.0,0.0,Brown Tabby,0.98,13.23,0,1,1,1
1423008000.0,1519932120.0,0.0,White,0.9,25.97,0,7,2,1
1500595200.0,1517077020.0,0.0,Black,0.26,48.77,0,1,2,1
1140048000.0,1520593980.0,0.0,Blue,0.52,29.08,0,7,1,1
1321056000.0,1481197020.0,0.0,Sable,0.27,7.67,13,9,2,1
1471132800.0,1474911960.0,0.0,Calico,0.01,24.38,13,9,1,2
1545264000.0,1556131140.0,0.0,Black,0.42,26.95,0,1,1,1
1496361600.0,1529830800.0,2.0,White,0.2,49.31,16,9,1,1
1494547200.0,1532092620.0,1.0,Black,0.45,12.48,13,9,1,0
1423699200.0,1489587780.0,0.0,Cream Tabby,0.32,5.89,0,1,1,1
1437955200.0,1503084180.0,0.0,Brown Brindle,0.97,18.33,0,7,2,1
1420588800.0,1526232480.0,1.0,Blue,0.65,29.95,0,1,2,0
1401753600.0,1496670960.0,0.0,Brown Merle,0.81,5.68,0,1,2,1
1368144000.0,1470153180.0,0.0,Black,0.61,28.73,0,1,2,1
1329523200.0,1475234100.0,0.0,Lynx Point,0.6,45.0,0,7,1,1
1447632000.0,1481120580.0,0.0,Brown,0.82,13.65,15,4,4,2
1477440000.0,1485023460.0,0.0,Black,0.64,7.07,0,1,2,1
1505520000.0,1510048740.0,0.0,White,0.74,22.71,13,9,1,2
1476576000.0,1481292900.0,2.0,Brown Tabby,0.5,45.41,13,9,1,0
1457481600.0,1475429640.0,0.0,Lynx Point,0.8,5.4,0,1,1,1
1283299200.0,1475599140.0,0.0,Black,0.72,9.87,13,9,1,1
1151452800.0,1500638400.0,0.0,Cream,0.63,39.46,13,9,2,1
1512172800.0,1534941960.0,2.0,Gray,0.32,12.22,0,7,2,0
1387152000.0,1482847800.0,1.0,Brown Brindle,0.08,33.57,0,1,2,0
1462060800.0,1527180240.0,0.0,Calico,0.76,8.98,0,1,1,1
1524873600.0,1542615120.0,0.0,Brown,0.94,48.07,15,4,4,2
1408233600.0,1474653360.0,1.0,Tan,0.66,20.16,0,1,2,0
1467504000.0,1533572280.0,0.0,Brown,0.61,47.91,13,9,2,1
1478131200.0,1487096160.0,0.0,White,0.58,47.93,0,1,1,1
1468800000.0,1477312920.0,1.0,Lilac Point,0.22,16.29,7,1,1,0
1498003200.0,1505404800.0,1.0,Orange Tabby,0.66,38.47,0,1,1,0
1408406400.0,1481647860.0,1.0,Tan,0.84,28.39,0,1,2,0
1373414400.0,1531161300.0,0.0,Brown,0.41,47.43,0,7,2,1
1467417600.0,1477767660.0,1.0,Brown Tabby,0.94,35.94,7,1,1,0
1332201600.0,1556812800.0,0.0,Black,0.83,13.4,13,9,2,1
1507766400.0,1525864260.0,0.0,Brown Tabby,0.19,15.11,13,9,1,1
1483142400.0,1490970660.0,2.0,Torbie,0.94,44.8,0,1,1,1
1456790400.0,1474816680.0,0.0,Tricolor,0.08,22.29,0,1,2,1
1479859200.0,1513242840.0,0.0,Gray,0.68,5.48,15,4,4,2
1498262400.0,1531681200.0,2.0,Brown,0.87,10.58,0,7,2,0
1355184000.0,1546779840.0,1.0,White,0.78,18.75,13,9,2,0
1415664000.0,1512304740.0,1.0,Brown Brindle,0.5,31.13,0,7,2,0
1500076800.0,1516531080.0,1.0,Brown Tabby,0.55,23.38,7,1,1,0
1163721600.0,1513004520.0,1.0,White,0.55,8.46,0,1,2,0
1464825600.0,1491004800.0,1.0,Orange Tabby,0.7,36.46,13,9,1,0
1423267200.0,1551870300.0,1.0,Black,0.46,39.55,0,7,2,0
1511395200.0,1520424180.0,0.0,Torbie,0.04,42.04,0,1,1,1
1501372800.0,1511389860.0,2.0,Tan,0.54,30.84,13,9,2,1
1472428800.0,1481386980.0,1.0,Brown Tabby,1.0,40.56,0,1,1,0
1404172800.0,1502728680.0,0.0,Blue,0.36,35.22,0,7,2,1
1460332800.0,1494245940.0,2.0,Tricolor,0.14,24.34,13,9,2,1
1259625600.0,1485028860.0,0.0,Red,0.26,47.35,0,7,2,1
1489017600.0,1522173600.0,2.0,Brown,0.74,17.33,0,7,2,0
1312243200.0,1512050820.0,0.0,Brown Brindle,0.17,40.52,13,9,2,1
1499817600.0,1504206720.0,0.0,Brown,0.92,13.2,13,9,2,2
1420502400.0,1513099080.0,0.0,Black,0.37,39.34,0,1,2,1
1266883200.0,1490797860.0,0.0,Black,0.04,42.01,0,1,2,1
1472428800.0,1482428760.0,1.0,Orange Tabby,0.44,47.31,7,1,1,0
1189814400.0,1507222200.0,0.0,White,0.65,17.74,0,7,2,1
1475539200.0,1481290980.0,2.0,Black,0.51,9.06,18,4,2,1
1533686400.0,1544624940.0,2.0,Black,0.12,8.05,7,1,4,1
1515456000.0,1522257900.0,1.0,Black,0.33,8.29,7,1,2,0
1340582400.0,1469274900.0,0.0,White,0.49,18.86,13,9,2,1
1529712000.0,1537991160.0,0.0,Blue Tabby,0.99,35.58,0,1,1,1
1491004800.0,1526915880.0,0.0,White,0.26,27.58,0,1,2,1
1527897600.0,1543276800.0,2.0,Black,0.57,47.99,13,9,2,0
1435449600.0,1469729520.0,1.0,Chocolate,0.29,18.93,0,1,2,0
1405728000.0,1470730200.0,0.0,Black,0.53,43.15,15,4,4,2
1455667200.0,1504801680.0,0.0,Brown Merle,0.85,39.64,0,7,2,1
1487116800.0,1494437880.0,0.0,White,0.33,40.76,0,1,2,1
1470614400.0,1477667940.0,0.0,Brown Tabby,0.23,37.49,7,1,1,1
1343347200.0,1499098020.0,1.0,Chocolate,0.48,26.07,0,7,2,0
1224115200.0,1542541200.0,2.0,Blue Tabby,0.57,27.0,13,9,1,1
1317340800.0,1480611120.0,1.0,Black,0.24,39.97,0,1,1,0
1500595200.0,1503916320.0,0.0,Gray,0.08,29.65,19,4,4,2
1502064000.0,1517302440.0,2.0,Tan,0.67,38.03,13,9,2,0
1463011200.0,1528033560.0,1.0,Black,0.52,29.38,0,7,1,0
1541635200.0,1550859780.0,0.0,Black,0.58,47.48,0,1,1,1
1486598400.0,1554486060.0,1.0,White,0.35,25.02,0,1,2,0
1368316800.0,1496430900.0,0.0,Brown,0.98,21.7,0,7,2,1
1508544000.0,1511453640.0,0.0,Blue Tabby,0.27,26.93,13,9,1,2
1456963200.0,1495127160.0,1.0,Brown Brindle,0.21,34.17,0,1,2,0
1457308800.0,1522676160.0,0.0,Brown,0.5,5.34,0,1,2,1
1478908800.0,1513348080.0,0.0,Orange Tabby,0.81,40.32,0,1,1,1
1492905600.0,1557598800.0,2.0,Tan,0.45,21.62,0,7,2,1
1308268800.0,1486309200.0,1.0,Blue Tabby,0.63,45.08,0,1,1,0
1462147200.0,1471719900.0,1.0,Tan,0.86,26.55,0,1,2,0
1446508800.0,1495629900.0,2.0,White,0.74,11.14,0,7,2,1
1445299200.0,1479207300.0,1.0,Blue,0.38,22.48,0,7,2,0
1514419200.0,1518187800.0,0.0,Black,0.9,14.17,13,9,1,2
1413849600.0,1479236580.0,0.0,Black,0.62,49.92,0,1,2,1
1384732800.0,1512932640.0,2.0,Blue Tabby,0.11,13.11,0,7,1,1
1507507200.0,1512069720.0,2.0,Cream Tabby,0.43,33.49,13,9,1,0
1528934400.0,1539368220.0,0.0,Black,0.14,32.48,0,1,2,1
1469664000.0,1503151680.0,2.0,Black,0.07,25.91,0,7,2,0
1426118400.0,1492020720.0,1.0,White,0.6,10.9,0,1,2,0
1522195200.0,1529693940.0,0.0,Tan,0.26,42.3,0,1,2,1
1500422400.0,1549724280.0,2.0,Black,0.97,47.88,13,9,2,0
1461369600.0,1527033600.0,2.0,Black,0.22,10.28,13,9,2,0
1475193600.0,1516206000.0,1.0,Brown,0.06,35.33,0,1,2,0
1486684800.0,1551205380.0,1.0,Cream,0.51,13.39,0,1,2,0
1420156800.0,1485624660.0,0.0,Tan,0.14,28.57,0,1,2,1
1543104000.0,1555950540.0,0.0,Torbie,0.48,23.84,0,1,1,1
1461196800.0,1511709000.0,0.0,Seal Point,0.68,33.11,13,9,1,1
1540598400.0,1554833700.0,0.0,Brown Tabby,0.49,15.19,0,1,1,1
1464134400.0,1499710680.0,1.0,Chocolate,0.06,14.03,0,1,2,0
1266278400.0,1553352660.0,2.0,Black,0.43,33.61,13,9,2,0
1469664000.0,1482138000.0,2.0,Brown Tabby,0.89,37.56,16,9,1,0
1503360000.0,1506902400.0,2.0,Fawn,0.02,8.72,0,7,2,1
1295827200.0,1519136400.0,0.0,Brown,0.18,43.02,0,7,2,1
1483401600.0,1548420600.0,1.0,Black,0.81,15.75,0,1,1,0
1513900800.0,1547404320.0,2.0,Brown,0.28,10.61,0,7,2,0
1302048000.0,1524856800.0,0.0,Gold,0.37,10.01,0,7,2,1
1280448000.0,1504272060.0,1.0,Black,0.68,30.4,0,1,2,0
1448755200.0,1483028340.0,0.0,Red,0.64,45.13,0,7,2,1
1530489600.0,1540285860.0,2.0,Brown Tabby,0.01,20.67,6,2,1,0
1468800000.0,1475602500.0,2.0,Orange Tabby,0.37,29.54,0,1,1,0
1455840000.0,1489520520.0,0.0,Brown Tabby,0.06,41.1,16,9,1,1
1419811200.0,1485280680.0,1.0,Brown,0.33,28.98,0,1,2,0
1482364800.0,1513531860.0,0.0,Brown,0.86,31.1,0,1,2,1
1376352000.0,1536486720.0,2.0,Tricolor,0.36,22.88,13,9,2,0
1439424000.0,1474115760.0,2.0,Cream Tabby,0.93,28.37,13,9,1,1
1550275200.0,1556121720.0,2.0,Sable,0.2,6.57,13,9,2,1
1331078400.0,1522063260.0,0.0,Black,0.29,28.65,0,7,2,1
1482451200.0,1547485980.0,2.0,Brown,0.13,18.9,0,7,2,1
1228780800.0,1483378320.0,1.0,Black,0.45,49.71,0,1,2,0
1521504000.0,1539015300.0,2.0,Brown Brindle,0.91,8.84,0,7,2,1
1510876800.0,1544551980.0,0.0,Tan,0.75,7.7,0,1,2,1
1446940800.0,1480429860.0,2.0,Blue,0.62,22.14,18,4,1,0
1485993600.0,1494589740.0,0.0,White,0.81,31.44,7,1,2,1
1199318400.0,1499782620.0,0.0,Cream,0.61,45.92,0,7,2,1
1437091200.0,1470501600.0,0.0,Red,0.45,33.86,15,4,4,2
1492473600.0,1528288140.0,2.0,Blue,0.48,40.32,13,9,2,0
1470441600.0,1506259800.0,1.0,Cream Tabby,0.29,41.61,0,1,1,0
1287964800.0,1517236620.0,2.0,Calico,0.74,29.89,13,9,1,1
1420761600.0,1470224400.0,0.0,Brown,0.19,17.92,0,1,2,1
1441324800.0,1532354820.0,1.0,Black,0.62,8.07,0,7,2,0
1438646400.0,1504034940.0,0.0,Orange Tabby,0.14,46.69,16,9,1,1
1515110400.0,1521707640.0,2.0,Buff,0.89,12.24,13,9,2,1
1533600000.0,1535537820.0,2.0,Sable,0.62,7.09,13,9,2,1
1517184000.0,1527098460.0,0.0,Gray,0.29,44.5,0,1,2,1
1479686400.0,1546089240.0,2.0,Black,0.51,16.15,13,9,4,1
1508544000.0,1511451360.0,0.0,Blue Tabby,0.68,47.58,18,4,1,2
1350691200.0,1479925560.0,2.0,Black Brindle,0.2,24.31,0,7,2,1
1124236800.0,1504798200.0,0.0,Red,0.24,48.86,0,7,2,1
1413936000.0,1485610140.0,1.0,Black,0.51,30.03,0,1,2,0
1369872000.0,1525019820.0,0.0,Brown,0.05,23.82,0,3,4,2
1419897600.0,1515078780.0,0.0,Black,0.98,20.37,0,7,2,1
1178496000.0,1513256700.0,1.0,Tan,0.82,38.62,0,1,2,0
1469750400.0,1477484580.0,0.0,Brown Tabby,0.59,17.39,7,1,1,1
1482710400.0,1494688320.0,0.0,Black,0.85,31.18,7,1,2,1
1538438400.0,1556387520.0,1.0,Black,0.21,19.23,0,1,1,0
1475366400.0,1485625260.0,1.0,Brown,0.64,49.48,0,1,2,0
1239235200.0,1514561460.0,0.0,White,0.88,13.95,0,7,2,1
1489104000.0,1554559320.0,0.0,Black,0.95,27.91,0,1,2,1
1243814400.0,1498496820.0,2.0,Black,0.05,31.45,13,9,1,1
1460937600.0,1494616560.0,1.0,Brown Tabby,0.85,45.56,16,9,1,0
1218672000.0,1512753000.0,1.0,Black,0.02,46.66,7,1,1,0
1359763200.0,1519392120.0,2.0,Chocolate,0.95,21.06,0,7,2,0
1467763200.0,1475501460.0,0.0,Blue,0.13,42.47,0,1,1,1
1371081600.0,1502721960.0,0.0,Black,0.5,40.91,13,9,2,1
1525046400.0,1532179800.0,0.0,Black,0.17,40.28,13,9,2,2
1468454400.0,1484492280.0,1.0,Blue Tabby,0.58,39.07,0,1,1,0
1501200000.0,1553701200.0,0.0,White,0.92,37.62,0,1,1,1
1468022400.0,1479561600.0,1.0,Red,0.37,26.91,0,1,2,0
1479600000.0,1546276980.0,1.0,Brown Tabby,0.21,37.74,0,1,1,0
1529884800.0,1536936840.0,1.0,Brown Tabby,0.45,7.3,0,1,1,0
1480377600.0,1487357040.0,1.0,Tan,0.59,36.39,7,1,2,0
1478995200.0,1512829260.0,1.0,Brown,0.78,45.75,0,7,2,0
1540339200.0,1553691660.0,0.0,Blue Cream,0.62,15.89,0,1,1,1
1428796800.0,1557075600.0,1.0,Black,0.19,20.95,0,7,2,0
1471046400.0,1489676100.0,2.0,Black,0.81,12.7,13,9,2,0
1407801600.0,1544795460.0,0.0,Black,0.07,7.75,0,1,1,1
1235001600.0,1544443320.0,1.0,White,0.14,24.74,7,1,2,0
1385683200.0,1548335400.0,1.0,White,0.61,41.14,0,1,4,0
1442534400.0,1476818160.0,2.0,Tan,0.32,7.54,13,9,2,0
1456358400.0,1485537360.0,1.0,Black,0.72,47.68,0,1,2,0
1446076800.0,1480185540.0,1.0,Tricolor,0.01,9.47,0,1,2,0
1517702400.0,1551111960.0,0.0,Brown,0.23,20.78,18,4,4,2
1316736000.0,1477577880.0,1.0,Seal Point,0.42,37.42,13,9,1,0
1410220800.0,1476267360.0,2.0,Brown,1.0,44.44,13,9,2,0
1514073600.0,1526374800.0,2.0,Brown Tabby,0.24,34.13,16,9,1,0
1469664000.0,1477759500.0,1.0,Blue Tabby,0.3,24.67,0,1,1,0
1453507200.0,1521331200.0,2.0,Brown Merle,0.06,42.78,13,9,2,0
1529366400.0,1535968380.0,2.0,Tricolor,0.12,43.36,13,9,2,1
1506038400.0,1543490700.0,0.0,Calico Point,0.85,37.27,0,1,1,1
1404777600.0,1500489060.0,0.0,White,0.74,9.28,0,7,2,1
1085702400.0,1531753920.0,0.0,Brown Tabby,0.82,21.43,0,7,1,1
1484697600.0,1526815560.0,0.0,Black,0.09,47.51,7,1,1,1
1427846400.0,1489508940.0,0.0,White,0.69,29.48,0,7,2,1
1495843200.0,1508247000.0,1.0,Silver Tabby,0.77,40.69,7,1,1,0
1523664000.0,1546975860.0,2.0,Tan,0.22,24.06,0,1,2,1
1303603200.0,1494856860.0,1.0,Chocolate,0.76,47.97,0,1,1,0
1408060800.0,1473150240.0,0.0,Brown,0.02,35.0,15,4,4,2
1236816000.0,1517742840.0,1.0,Black,0.44,8.16,0,7,2,0
1511568000.0,1516119060.0,2.0,White,0.8,36.8,13,9,1,0
1467936000.0,1471111740.0,0.0,Calico,0.94,46.3,13,9,1,2
1182556800.0,1509062400.0,0.0,White,0.13,39.35,13,9,2,1
1520121600.0,1522240500.0,2.0,Brown Brindle,0.63,13.79,13,9,2,1
1542585600.0,1545827100.0,2.0,Blue,0.36,31.87,13,9,1,0
1470787200.0,1504551540.0,0.0,Black,0.64,23.18,16,9,1,2
1448236800.0,1547388660.0,2.0,Tan,0.29,49.29,13,9,2,0
1280707200.0,1507747020.0,0.0,Black,0.8,14.35,0,7,2,1
1447632000.0,1528285860.0,1.0,Buff,0.11,38.39,0,7,2,0
1521331200.0,1554549960.0,2.0,Black,0.97,42.94,0,7,2,0
1507420800.0,1541270100.0,1.0,Black,0.39,14.3,0,1,2,0
1488067200.0,1495213320.0,0.0,Black,0.6,47.18,0,1,1,1
1311724800.0,1500903300.0,0.0,White,0.6,21.09,0,7,2,1
1471132800.0,1522153500.0,1.0,Tan,0.66,6.36,0,1,2,0
1518739200.0,1536758460.0,0.0,Buff,0.72,29.92,13,9,2,1
1547251200.0,1555517520.0,1.0,White,0.36,21.75,0,1,2,0
1450656000.0,1484756760.0,0.0,Tan,0.76,29.5,13,9,2,1
1530057600.0,1538401200.0,2.0,Blue,0.42,20.75,13,9,1,0
1076112000.0,1489173420.0,1.0,Silver Tabby,0.57,21.14,0,1,1,0
1475366400.0,1498327260.0,1.0,White,0.56,7.77,0,7,2,0
1478044800.0,1514903880.0,0.0,Black,0.71,18.56,13,9,1,1
1395273600.0,1492128000.0,1.0,Tan,0.92,31.91,13,9,2,0
1390867200.0,1482933480.0,0.0,Brown,0.64,48.66,0,7,2,1
1462060800.0,1470528000.0,0.0,Tan,0.45,36.0,13,9,2,1
1190764800.0,1541953140.0,2.0,Tricolor,0.56,38.34,13,9,2,1
1528156800.0,1535646660.0,0.0,White,0.22,6.41,13,9,2,1
1495756800.0,1529333760.0,2.0,Black,0.97,22.18,0,7,2,0
1476489600.0,1493986920.0,0.0,Brown,0.84,48.3,15,4,4,2
1540598400.0,1548427800.0,1.0,Brown Tabby,0.96,10.03,0,1,1,0
1303776000.0,1526896200.0,1.0,White,0.52,45.26,13,9,1,0
1473033600.0,1538394000.0,1.0,Gray,0.27,27.05,0,1,2,0
1407715200.0,1473162900.0,2.0,Brown Brindle,0.06,45.84,0,7,2,1
1493078400.0,1508025600.0,2.0,Brown,0.47,43.58,13,9,2,1
1379289600.0,1554663060.0,1.0,Brown,0.53,40.74,0,1,2,0
1538179200.0,1541874120.0,2.0,Brown Tabby,0.55,15.01,13,9,1,0
1323734400.0,1540563480.0,0.0,Brown,0.86,37.4,0,1,2,1
1499299200.0,1503078420.0,0.0,Orange Tabby,0.93,12.9,13,9,1,2
1433548800.0,1499517180.0,2.0,Tan,0.85,32.47,13,9,2,1
1414540800.0,1479573720.0,0.0,Brown,0.58,40.07,15,4,4,2
1499299200.0,1522602780.0,0.0,Yellow,0.49,46.55,0,1,2,1
1435449600.0,1469211060.0,1.0,Black,0.7,31.72,0,1,1,0
1262908800.0,1517251260.0,0.0,Red,0.28,41.06,0,7,2,1
1254268800.0,1495452720.0,1.0,White,0.37,45.47,13,9,2,0
1499731200.0,1533491940.0,0.0,Brown,0.42,40.86,0,8,2,1
1259020800.0,1543841940.0,1.0,Brown Brindle,0.11,22.6,7,1,2,0
1498780800.0,1507658100.0,0.0,Blue,0.25,6.11,0,1,1,1
1377734400.0,1474278480.0,2.0,Black,0.38,15.99,18,4,1,0
1381363200.0,1509453300.0,0.0,Calico,0.18,9.56,0,1,1,1
1453852800.0,1490792400.0,0.0,Brown,0.89,37.97,0,1,2,1
1153440000.0,1524849720.0,1.0,White,0.43,12.36,0,7,2,0
1273363200.0,1482001560.0,1.0,Black,0.8,22.16,0,1,2,0
1184544000.0,1544799060.0,0.0,Black,0.02,28.48,0,1,1,1
1532908800.0,1556037180.0,0.0,Tan,0.12,11.79,0,1,2,1
1501545600.0,1511116200.0,1.0,Black,0.94,42.29,0,1,1,0
1169164800.0,1492348320.0,1.0,White,0.77,18.01,0,7,2,0
1462406400.0,1490797260.0,0.0,Lynx Point,0.71,23.86,0,7,1,1
1541462400.0,1553015340.0,2.0,Brown Tabby,0.7,19.55,0,1,1,0
1385510400.0,1513597320.0,2.0,Brown,0.9,21.1,13,9,2,1
1332201600.0,1492278300.0,1.0,White,0.09,20.52,0,1,2,0
1447545600.0,1482583200.0,0.0,Gray,0.91,39.15,13,9,2,1
1430438400.0,1475512800.0,2.0,Brown Brindle,0.29,48.13,0,7,2,1
1374105600.0,1484837220.0,0.0,Tan,0.09,29.33,0,1,2,1
1228780800.0,1483088400.0,1.0,Brown Tabby,0.93,40.79,16,9,1,0
1474416000.0,1481996220.0,1.0,Blue Tabby,0.84,9.97,0,1,1,0
